"Race Time","Course","Distance (y)","Race Type","Official Going","Classifications","Draw","Draw IV","Position","Horse","Jockey Claim","Weight (pounds)","DSLR","Dam","Sire","Form String","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","PRC Average","PRC Last Run","PRC 2nd Last Run","PRC 3rd Last Run","Pace Rating","Pace Rating Rank","OR","OR Rank","Tissue Odds Decimal","PFR Rank","Main","Main Rank","Main Stats","Stats","Stats Rank","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","HA Career Speed Rating","HA Career Speed Rating Rank","HA Last 1 Year Speed Rating","HA Last 1 Year Speed Rating Rank","MR Career Speed Rating","MR Career Speed Rating Rank","MR Last 1 Year Speed Rating","MR Last 1 Year Speed Rating Rank","MR Last 3 Runs Speed Rating","MR Last 3 Runs Speed Rating Rank","LTO Speed Rating","LTO Speed Rating Rank","2nd LTO Speed Rating","2nd LTO Speed Rating Rank","3rd LTO Speed Rating","4th LTOt Speed Rating","Evening Price","Breakfast Price","Morning Price",dyHA,dyLTO,dyAVG,dyAVG(x),dyMR,dyMR(x),dy2HA,"Finished Races SR","WON SR Before","Won P/L Before","Plc SR Before","Distance LTO (Same Code)","Distance In Yards LTO (Same Code)","Pounds LTO (Same Code)","Official Rating LTO (Same Code)","Distance To Winner LTO (Same Code)",DSLR(F),DSLR(J),"FLAT TURF Runs Before","FLAT AW Runs Before","CHASE Runs Before","HURDLE Runs Before","NHF Runs Before","ALL FLAT Runs Before","FLAT TURF Wins Before","FLAT AW Wins Before","CHASE Wins Before","HURDLE Wins Before","NHF Wins Before","Distance In Yards LTO","Official Rating LTO","Distance To Winner LTO","Betfair SP Odds LTO (Decimcal)","Speed Rating LTO","PRC Average LTO","PRC Last Run LTO","PRC 2nd Last Run LTO","PRC 3rd Last Run LTO","JSH Mean Movement Rank","Cherry Picked Rating","Today's Going Wins","Today's Going Places","Today's Going Runs","Today's Distance Wins","Today's Distance Places","Today's Distance Runs","Today's Class Wins","Today's Class Places","Today's Class Runs","Today's Course Wins","Today's Course Places","Today's Course Runs","Heavy/Soft Ground Wins","Heavy/Soft Ground Places","Heavy/Soft Ground Runs","Good to Soft Ground Wins","Good to Soft Ground Runs","Good Ground Wins","Good Ground Runs","Good to Firm Ground Wins","Good to Firm Ground Runs","SpeedRating LTO"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Abbeydale","0","165","208","Minirose","Martaline","02/45164-69","","1","0","0","0","0","0","2","12","127","2","41","16","141","15","333","192","11","73","61","54","4","0","13","0","11","0","13","0","11","0","11","0","11","0","8","0","0","26","34","0","64","64","50","54","57","57","61","100","11.11","-2.5","22.22","2m","3520","166","131","15","","208","0","0","0","8","1","0","0","0","0","1","0","3520","131","15","120","64","71","65","88","60","","","0","1","2","0","1","4","0","1","3","0","0","0","1","1","6","0","2","0","1","0","0","64"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Carrigeen Castle","0","156","203","Carrigeen Kariega","Doyen","07/83-1121P5","","1","0","72","61","67","88","4","7","118","11","17","8","146","13","318","172","14","39","75","44","14","73","3","73","2","56","10","56","6","62","4","62","5","45","7","73","51","23","29","0","73","62","38","60","41","45","65","92.86","21.43","-5.09","7.14","2m 4f 20y","4420","160","119","19.25","","203","0","0","7","7","0","0","0","0","3","0","0","4420","119","19.25","7.63","62","79","67","88","81","","","0","0","1","1","0","4","0","1","2","0","0","0","3","1","13","0","1","0","0","0","0","62"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Cerendipity","0","160","28","Check The Forecast","Sageburg","0313P-F3516","","1","0","73","65","93","61","4","7","122","8","13","5","200","6","391","191","12","33","44","54","60","72","5","72","3","65","5","65","3","50","8","50","7","65","1","48","72","0","0","0","72","50","52","54","60","50","72","84.62","20","7.75","20","2m 3f 85y","4265","156","123","12.75","","28","0","0","9","4","2","0","0","0","2","1","0","4265","123","12.75","8.97","50","75","93","61","72","","","0","2","4","1","0","2","0","1","6","1","0","1","3","1","9","0","4","0","2","0","0","50"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Champagnesuperover","5","156","14","Meldrum Hall","Jeremy","63/43114-4F4","","1","0","64","52","53","88","6","3","118","11","67","13","142","14","376","234","5","85","77","76","-4","72","5","37","10","58","8","37","10","37","10","37","10","0","8","0","0","21","17","0","81","37","50","47","55","37","72","87.5","22.22","-7.63","16.67","2m 75y","3595","162","120","15.75","","14","0","0","8","8","2","0","0","0","2","1","1","3595","120","15.75","9.42","37","73","53","88","77","","","2","1","10","1","1","4","2","1","7","0","0","0","2","1","7","2","10","0","1","0","0","37"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Garincha","0","159","568","Mandy Winger","Ask","24U31/4F141-","","1","0","78","88","60","85","0","16","121","10","","2","174","11","410","236","4","58","64","59","55","73","3","0","11","60","7","0","11","0","11","0","11","0","8","0","0","15","21","0","73","67","46","57","52","60","67","85.71","26.67","12.25","13.33","2m 4f 199y","4599","159","120","0","","568","0","0","6","8","1","0","0","0","3","1","0","4599","120","0","6","67","66","60","85","53","","","0","0","4","1","1","4","1","0","3","1","0","1","3","1","8","0","4","1","3","0","0","67"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Heroique De Maulde","0","149","627","Ondine De Brejoux","Jeu St Eloi","23/12-","","1","0","81","70","88","84","6","3","111","16","","7","189","7","404","215","7","57","65","67","26","69","8","0","11","66","3","0","11","0","11","0","11","0","8","0","0","17","13","0","69","67","64","62","66","65","67","100","25","-1.63","50","2m 75y","3595","160","114","11","","627","0","0","4","0","0","0","0","0","1","0","0","3595","114","11","2.55","67","85","88","84","83","","","0","0","1","1","2","3","0","0","0","0","0","0","0","1","1","0","1","1","2","0","0","67"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Jagwar","0","161","28","Quizas Jolie","Karaktar","25-1451","","1","0","94","94","0","0","2","12","123","6","9","4","278","3","532","254","3","57","88","84","25","55","12","55","9","55","11","55","7","55","7","55","6","0","8","0","0","3","3","0","77","55","64","63","63","58","72","100","33.33","-2.47","16.67","2m 3f 85y","4265","151","118","0","","28","0","0","1","5","0","0","0","0","1","1","0","4265","118","0","2.08","55","0","0","0","0","","","1","1","2","0","1","2","1","1","4","0","0","0","1","0","4","1","2","0","0","0","0","55"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Le Cameleon","0","154","147","Countess Camilla","Great Pretender","7/51334P-639","","1","0","62","58","55","74","2","12","116","13","34","12","159","12","246","87","16","72","49","69","-10","76","1","63","7","66","3","58","5","58","5","46","9","63","3","58","0","23","29","0","76","46","51","55","62","58","73","83.33","22.58","8.03","12.9","2m 4f","4400","168","118","44.5","","147","0","0","24","6","1","0","0","0","5","2","0","4400","118","44.5","11.76","46","61","55","74","53","","","2","0","10","1","0","7","5","1","21","0","0","1","3","4","12","2","10","2","9","0","0","46"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Lord Of Cheshire","0","164","40","Adelyta","Diamond Boy","6/2116/12-F71","","1","0","88","88","0","0","10","1","126","3","6.5","5","284","2","546","262","2","64","84","68","46","68","9","68","5","68","2","68","2","68","1","68","2","0","8","0","0","8","9","0","68","68","53","63","61","62","67","90","40","1.46","20","2m 3f 104y","4284","166","124","0","","40","0","0","1","9","0","0","0","0","1","3","0","4284","124","0","3.26","68","0","0","0","0","","","1","1","2","0","0","0","1","0","3","0","0","0","2","1","5","1","2","1","3","0","0","68"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Lowry's Bar","0","168","32","Mac Idol","Malinas","111-124","","1","0","0","0","0","0","6","3","130","1","9","3","324","1","557","233","6","71","67","52","43","0","13","0","11","0","13","0","11","0","11","0","11","0","8","0","0","5.5","4.5","0","77","77","66","66","68","69","76","100","66.67","3.82","33.33","2m 3f 100y","4280","161","131","14.75","","32","0","0","0","6","0","0","0","0","0","4","0","4280","131","14.75","7.4","77","90","92","88","91","","","0","1","1","0","0","0","2","0","2","0","0","0","4","1","5","0","1","0","0","0","0","77"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Mount Tempest","0","163","219","Tempest Missile","Walk In The Park","13281-13P42","","1","0","74","81","73","67","4","7","125","4","11","1","265","4","545","280","1","87","93","84","16","76","1","76","1","70","1","72","1","68","1","73","1","55","5","68","76","11","11","0","76","73","59","65","65","55","73","92.86","26.67","4.21","13.33","1m 7f 149y","3449","168","125","4.75","","219","0","0","8","6","1","0","0","0","2","2","0","3449","125","4.75","6.94","73","72","73","67","77","","","1","1","6","0","0","1","2","1","9","0","0","0","3","1","9","1","6","0","0","0","0","73"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Ostend","0","160","270","Mahaatheer","Marcel","065/P5215-7","","1","0","0","0","0","0","6","3","122","8","17","15","181","9","383","202","9","50","47","86","19","0","13","0","11","0","13","0","11","0","11","0","11","0","8","0","0","26","29","0","74","74","47","63","48","69","69","80","11.11","12","11.11","2m 3f 58y","4238","148","126","13.25","","270","0","0","0","5","4","0","0","0","0","1","0","4238","126","13.25","112.24","74","83","71","96","83","","","0","1","3","0","1","1","0","0","1","0","0","0","0","0","3","0","3","1","3","0","0","74"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Post Chaise","0","152","37","Trazona Kit","Shirocco","5P42-331214","","1","0","77","52","88","91","2","12","114","14","17","9","178","10","354","176","13","57","38","43","38","72","5","72","3","65","5","65","3","65","3","65","4","65","1","65","72","29","51","0","72","65","50","65","60","65","69","90","25","18.13","30","2m 6f 125y","4965","160","115","22.4500007629395","","37","0","0","12","8","0","0","0","0","4","1","0","4965","115","22.4500007629395","9.05","65","90","88","91","91","","","2","2","8","0","0","0","0","0","2","0","0","0","2","2","7","2","8","1","5","0","0","65"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Santonito","3","163","155","Saintenitouche","Coastal Path","421/5503-533","","1","0","68","77","88","40","4","7","125","4","14","11","184","8","294","110","15","68","54","48","-60","68","9","68","5","51","12","51","9","49","9","68","2","49","6","20","53","13","17","0","72","68","51","45","52","49","70","100","14.29","-9.3","35.71","2m 4f 88y","4488","151","126","6.75","","155","0","0","4","6","4","0","0","0","0","1","1","4488","126","6.75","13.5","68","67","88","40","74","","","0","2","3","0","1","3","0","1","3","0","0","0","2","2","8","0","3","0","3","0","0","68"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Scene One","0","150","215","Isserkelly Lady","Curtain Time","9P/211P-1644","","1","0","61","52","70","60","4","7","112","15","26","13","141","15","353","212","8","85","69","65","-7","64","11","61","8","57","9","52","8","57","6","47","8","61","4","57","41","23","21","0","64","47","44","55","52","57","61","83.33","25","-2.25","25","2m 5f 44y","4664","168","113","11.75","","215","0","0","6","6","0","0","0","0","2","1","0","4664","113","11.75","3.74","47","73","70","60","90","","","2","0","4","0","1","2","0","0","1","0","0","0","0","3","5","2","4","1","3","0","0","47"
"13/11/2024 12:25:00 PM","Bangor-On-Dee","4472","Chase","Good To Soft","Hcap-Cha","0","","","Tanganyika","3","161","228","Norita Has","Martaline","64513-5F130","","1","0","0","0","0","0","8","2","123","6","9.5","10","254","5","449","195","10","63","31","67","34","0","13","0","11","0","13","0","11","0","11","0","11","0","8","0","0","10","10","0","71","61","54","67","63","71","71","86.67","20","6","13.33","3m 58y","5338","160","124","51.5499992370605","","228","0","0","0","15","0","0","0","0","0","3","0","5338","124","51.5499992370605","8.4","61","89","94","93","80","","","1","0","5","0","0","0","3","0","6","1","0","2","2","2","9","1","5","0","1","0","0","61"
"13/11/2024 12:45:00 PM","Ayr","4510","Chase","Good","Hcap-Nov-Cha","0","","","Immortal Fame","3","156","15","Calverleigh Court","Fame And Glory","28/83211-2P2","","1","0","63","88","35","66","4","2","108","3","2.63","1","363","1","719","356","3","92","90","94","80","67","1","60","1","59","1","60","1","60","1","60","1","0","1","0","0","3.5","3.25","0","74","60","48","68","53","60","70","94.74","25","31.75","30","2m 4f 72y","4472","159","109","14","","15","0","0","4","15","1","0","0","0","0","5","0","4472","109","14","53.02","60","57","35","66","71","","","1","1","4","1","1","5","0","2","6","0","0","0","0","3","5","4","11","1","4","0","0","60"
"13/11/2024 12:45:00 PM","Ayr","4510","Chase","Good","Hcap-Nov-Cha","0","","","Kandor","0","165","32","Kadouna","Joshua Tree","4273-125","","1","0","0","0","0","0","4","2","117","1","3.5","2","346","3","740","394","1","98","99","100","97","0","2","0","2","0","2","0","2","0","2","0","2","0","1","0","0","2.5","2.5","0","64","54","56","58","57","58","62","100","14.29","3","28.57","2m 7f 63y","5123","152","117","23.1000003814697","","32","0","0","0","4","3","0","0","0","0","1","0","5123","117","23.1000003814697","4.32","54","78","83","95","55","","","1","1","2","1","1","3","1","1","3","0","0","1","0","1","4","0","1","1","2","0","0","54"
"13/11/2024 12:45:00 PM","Ayr","4510","Chase","Good","Hcap-Nov-Cha","0","","","Step Out","0","165","11","Knockcroghery","Walk In The Park","42022U2125","","1","0","0","0","0","0","6","1","117","1","3.25","3","351","2","715","364","2","95","96","91","82","0","2","0","2","0","2","0","2","0","2","0","2","0","1","0","0","2.5","2.75","0","62","49","45","49","49","49","62","85.71","9.09","-8","45.45","2m","3520","160","0","27.5","","11","0","0","0","7","4","0","0","0","0","1","0","3520","0","27.5","3.05","49","88","80","95","90","","","1","4","6","0","2","2","1","4","7","0","1","2","0","0","2","0","3","1","6","0","0","49"
"13/11/2024 12:55:00 PM","Bangor-On-Dee","3817","Chase","Good To Soft","Nov-Mare-Lis-Cha","0","","","Casa No Mento","0","156","24","Red Hibiscus","Casamento","120112-11P","","1","0","0","0","0","0","8","3","138","3","4.5","4","332","2","686","354","1","82","90","86","96","0","4","0","4","0","4","0","4","0","4","0","4","0","3","0","0","6","6","0","72","0","55","69","67","67","72","83.33","55.56","4.4","22.22","2m","3520","151","138","0","","24","0","0","0","6","3","0","0","0","0","4","1","3520","138","0","2.98","0","95","99","93","93","","","2","1","4","0","0","1","1","2","5","0","0","0","1","1","2","2","4","2","3","0","0","0"
"13/11/2024 12:55:00 PM","Bangor-On-Dee","3817","Chase","Good To Soft","Nov-Mare-Lis-Cha","0","","","Party Vibes","0","156","215","Flame Of Dixie","Mahler","221-168","","1","0","0","0","0","0","10","2","120","6","11","6","284","6","605","321","5","78","82","90","71","0","4","0","4","0","4","0","4","0","4","0","4","0","3","0","0","23","23","0","65","64","63","62","64","64","65","100","33.33","-0.63","33.33","2m 103y","3623","149","121","7.80000019073486","","215","0","0","0","6","0","0","0","0","0","2","0","3623","121","7.80000019073486","16.32","64","93","93","93","94","","","1","0","2","0","0","0","0","0","1","0","0","0","1","2","4","1","2","0","0","0","0","64"
"13/11/2024 12:55:00 PM","Bangor-On-Dee","3817","Chase","Good To Soft","Nov-Mare-Lis-Cha","0","","","Shecouldbeanything","0","161","20","Culmore Girl","Malinas","03129R2111","","1","0","88","80","97","88","4","4","137","4","3.5","1","344","1","687","343","3","89","91","85","78","85","1","85","1","62","1","62","1","66","1","66","1","85","1","42","59","4","3","0","85","66","64","64","72","66","81","100","42.86","7.75","19.05","2m 2f 93y","4053","158","0","0","88","20","1","0","4","15","1","1","0","0","3","5","1","4053","0","0","1.85","66","91","97","88","89","","","0","2","3","2","0","3","4","3","12","0","0","0","5","1","10","0","3","4","8","0","0","66"
"13/11/2024 12:55:00 PM","Bangor-On-Dee","3817","Chase","Good To Soft","Nov-Mare-Lis-Cha","0","","","Space Tourist","0","156","20","Luna","Jet Away","118218-5122","","1","0","76","60","76","93","12","1","133","5","14","2","305","5","625","320","6","99","76","80","65","64","2","64","2","62","1","62","1","63","2","64","2","56","2","63","61","8.5","15","0","82","64","58","61","61","63","72","100","33.33","-4.46","26.67","2m 2f 93y","4053","154","0","5","","20","0","0","4","7","4","0","0","0","1","3","1","4053","0","5","2.34","64","83","76","93","79","","","1","1","3","0","0","0","1","0","3","0","0","0","1","1","5","1","3","3","7","0","0","64"
"13/11/2024 12:55:00 PM","Bangor-On-Dee","3817","Chase","Good To Soft","Nov-Mare-Lis-Cha","0","","","West Balboa","0","156","28","Rostellan","Yeats","2/2/1110-8634","","1","0","62","62","0","0","2","6","143","1","7","3","328","3","669","341","4","92","97","95","57","57","3","57","3","57","3","57","3","57","3","57","3","0","3","0","0","3.75","4.5","0","80","57","71","69","71","71","78","100","36.36","12.23","27.27","2m 4f","4400","154","143","12.5","","28","0","0","1","10","0","0","0","0","0","4","0","4400","143","12.5","1.51","57","0","0","0","0","","","2","1","5","0","0","0","1","2","5","0","0","0","2","2","5","2","5","0","1","0","0","57"
"13/11/2024 12:55:00 PM","Bangor-On-Dee","3817","Chase","Good To Soft","Nov-Mare-Lis-Cha","0","","","You Wear It Well","0","156","246","Annie's Answer","Midnight Legend","12/11513-237","","1","0","0","0","0","0","4","4","142","2","5.5","5","314","4","668","354","1","85","89","90","90","0","4","0","4","0","4","0","4","0","4","0","4","0","3","0","0","3.5","3.5","0","84","61","67","66","70","64","78","100","46.15","16.41","23.08","2m 3f 200y","4380","159","144","46.8499984741211","","246","0","0","0","11","2","0","0","0","0","5","1","4380","144","46.8499984741211","34.34","61","88","88","92","85","","","1","0","2","0","0","0","3","2","9","0","0","0","4","2","9","1","2","1","2","0","0","61"
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Blow A Fortune","0","147","18","Roseaway","Soldier Of Fortune","48","","1","0","56","52","60","0","0","2","0","1","4.5","2","339","4","639","300","6","86","95","75","44","54","1","54","1","42","2","42","2","42","2","54","1","31","1","0","0","17","17","0","54","54","42","42","42","42","31","100","0","-2","0","2m 51y","3571","151","0","25.25","","18","0","0","0","2","0","0","0","0","0","0","0","3571","0","25.25","150","54","60","60","0","0","","","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","54"
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Breadalbane Lass","0","147","285","Swift Getaway","Telescope","6-P","","1","0","40","40","0","0","2","1","0","1","10","4","319","6","655","336","4","76","87","85","88","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","201","201","0","56","0","28","56","28","28","0","0","0","-2","0","1m 7f 156y","3456","145","0","0","","285","0","0","0","1","1","0","0","0","0","0","0","3456","0","0","367.62","0","0","0","0","0","","","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0"
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Catcha Flight","0","147","11","Best Flight","Lucky Speed","60","","1","0","50","50","0","0","0","2","0","1","8.5","3","348","2","645","297","7","76","75","88","58","43","2","43","2","43","1","43","1","43","1","43","2","0","2","0","0","201","201","0","53","43","48","48","48","48","43","100","0","-2","0","2m","3520","140","0","40.25","","11","0","0","0","1","1","0","0","0","0","0","0","3520","0","40.25","816.17","43","0","0","0","0","","","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","2","0","0","0","0","43"
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Clondaw Fame","0","154","","Aguida","Fame And Glory","","","1","0","0","0","0","0","0","2","0","1","","4","305","7","669","364","2","87","91","86","100","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","5.5","5.5","0","","","","","","","","","","","","","0","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Evaluation","0","154","32","Estimate","Dubawi","8/45-5912050","","1","0","0","0","0","0","0","2","0","1","","1","346","3","718","372","1","91","84","97","100","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","1.4","1.44","0","84","71","59","64","57","62","75","","22.22","-1.25","22.22","","0","","","","32","","14","13","0","0","0","27","4","2","0","0","0","3960","91","12.3000001907349","80","71","80","79","79","81","","","3","1","7","4","4","14","4","1","5","0","0","0","0","1","2","0","1","3","7","1","4","71"
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Gorvennec","0","154","32","Rolandale","Martaline","5","","1","0","0","0","0","0","0","2","0","1","3.13","4","350","1","674","324","5","95","82","91","56","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","6","6","0","48","48","48","48","48","48","","","0","-1","0","2m 48y","3568","153","0","25.75","","32","0","0","0","0","1","0","0","0","0","0","0","3568","0","25.75","17.77","48","0","0","0","0","","","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","48"
"13/11/2024 1:15:00 PM","Ayr","3520","Hurdle","Good","Nov-Hdle","0","","","Split Stone","0","154","181","Highland Burn","Clovis Du Berlais","7","","1","0","0","0","0","0","0","2","0","1","4","4","336","5","681","345","3","95","81","83","86","0","3","0","3","0","3","0","3","0","3","0","3","0","2","0","0","34","34","0","47","47","47","47","47","47","","","0","-1","0","2m 47y","3567","153","0","38","","181","0","0","0","0","1","0","0","0","0","0","0","3567","0","38","22.36","47","0","0","0","0","","","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","47"
"13/11/2024 1:25:00 PM","Bangor-On-Dee","5310","Chase","Good To Soft","Hcap-Cha","0","","","Ask Me Early","0","157","220","Cotton Ali","Ask","1/U3P/6P9-185","","1","0","86","73","87","97","6","3","131","9","9.5","2","296","3","607","311","3","99","81","84","47","84","1","81","1","73","2","70","5","70","6","70","6","44","9","81","0","13","15","0","84","70","51","65","60","70","81","76.47","35.29","7.6","11.76","3m 110y","5390","151","133","9.75","","220","0","0","12","5","0","0","0","0","4","2","0","5390","133","9.75","5.43","70","83","87","97","65","","","2","0","5","2","1","6","2","1","6","0","1","1","4","2","12","2","5","0","0","0","0","70"
"13/11/2024 1:25:00 PM","Bangor-On-Dee","5310","Chase","Good To Soft","Hcap-Cha","0","","","Autonomous Cloud","0","158","28","August Hill","Flemensfirth","222/211P-403","","1","0","88","92","93","80","2","9","132","6","13","9","244","7","508","264","7","83","78","76","27","79","5","76","6","64","9","64","9","64","9","76","5","48","8","64","0","4.5","4.5","0","79","63","55","62","63","63","76","91.67","21.43","-0.83","42.86","2m 7f","5060","154","127","8.25","","28","0","0","8","4","2","0","0","0","2","0","1","5060","127","8.25","2.7","63","82","80","85","82","","","0","2","3","2","0","2","1","0","1","0","0","0","3","3","10","0","3","0","1","0","0","63"
"13/11/2024 1:25:00 PM","Bangor-On-Dee","5310","Chase","Good To Soft","Hcap-Cha","0","","","Bretney","0","147","201","Pearl Buttons","Milan","18P323-12P1","","1","0","78","95","53","87","10","1","121","10","7","7","243","8","560","317","2","76","88","82","71","76","8","76","6","62","10","70","5","71","5","42","10","76","2","71","58","13","17","0","76","42","46","63","53","42","71","84.38","15.15","15.75","39.39","3m 6f 121y","6721","162","116","0","","201","0","0","23","9","1","0","0","0","5","0","0","6721","116","0","13.9","42","78","53","87","95","","","2","5","8","2","2","7","0","0","1","1","0","1","2","5","17","2","8","1","8","0","0","42"
"13/11/2024 1:25:00 PM","Bangor-On-Dee","5310","Chase","Good To Soft","Hcap-Cha","0","","","Celebre D'Allen","7","166","215","Revoltee I","Network","4/340814-5U4","","1","0","84","97","67","87","0","10","140","2","19","5","278","5","534","256","8","71","71","84","30","80","3","77","5","73","2","75","2","75","2","77","4","75","5","67","0","11","12","0","80","77","66","73","71","75","77","92.86","25","1.75","18.75","2m 5f 19y","4639","150","137","2.09999990463257","","215","0","0","12","2","2","0","0","0","2","2","0","4639","137","2.09999990463257","48.7","77","82","67","87","93","","","2","1","5","0","0","3","2","0","7","0","1","1","2","2","11","2","5","0","0","0","0","77"
